ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0005540	hyaluronic acid binding	5/299	29/28409	0.172413793103448	16.3816168838658	8.5471297021421	1.20564514439245e-05	0.00670338700282203	0.00590131570676305	Bcan/Usp17lb/Usp17lc/Usp17ld/Vcan	5
GO:0030246	carbohydrate binding	12/299	293/28409	0.0409556313993174	3.89133288435856	5.13074746824318	7.15386722995901e-05	0.0198877508992861	0.017508148747005	Bcan/Cd24a/Chid1/Galk1/Galnt3/Galnt4/Ganc/Gck/Hk1/Lgals2/Reg4/Vcan	12
GO:0001730	2'-5'-oligoadenylate synthetase activity	3/299	11/28409	0.272727272727273	25.9127394344786	8.52313665767431	0.000178893287286586	0.0300981481635309	0.0264968551610032	Oas1b/Oas1g/Oasl2	3
GO:0016830	carbon-carbon lyase activity	5/299	52/28409	0.0961538461538462	9.13590172369437	6.05623508978917	0.000216533440025402	0.0300981481635309	0.0264968551610032	Aldoart1/Ggcx/Me2/Odc1/Urad	5
GO:0016831	carboxy-lyase activity	4/299	33/28409	0.121212121212121	11.5167730819905	6.23432425259367	0.000386850447013169	0.0427933502914606	0.0376730554440159	Ggcx/Me2/Odc1/Urad	4
GO:0102033	long-chain fatty acid omega-hydroxylase activity	3/299	16/28409	0.1875	17.815008361204	6.93868127303088	0.000583910996417774	0.0427933502914606	0.0376730554440159	Cyp4a12b/Cyp4f13/Cyp4v3	3
GO:0120250	fatty acid omega-hydroxylase activity	3/299	16/28409	0.1875	17.815008361204	6.93868127303088	0.000583910996417774	0.0427933502914606	0.0376730554440159	Cyp4a12b/Cyp4f13/Cyp4v3	3
GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	5/299	65/28409	0.0769230769230769	7.30872137895549	5.25161593124627	0.000615731658869937	0.0427933502914606	0.0376730554440159	Acad10/Acox3/Decr1/Dhdh/Dus2	5
GO:0019838	growth factor binding	7/299	147/28409	0.0476190476190476	4.52444656792483	4.41848772908964	0.000968884881308594	0.0598555548897309	0.0526937391588885	A2m/Cd36/Epha2/Flt4/Nradd/S100a13/Tgfbr3l	7
GO:0008307	structural constituent of muscle	3/299	21/28409	0.142857142857143	13.5733397037745	5.94454199530172	0.00133383563120268	0.0674193282680627	0.0593524945941862	Krt19/Mylpf/Ttn	3
GO:0019200	carbohydrate kinase activity	3/299	21/28409	0.142857142857143	13.5733397037745	5.94454199530172	0.00133383563120268	0.0674193282680627	0.0593524945941862	Galk1/Gck/Hk1	3
