ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	5/503	20/28928	0.25	14.3777335984095	7.96111636124144	1.94667376837495e-05	0.0770104142769129	0.0692606035484981	Fuz/Gata3/Ngfr/Ofd1/Sulf1	5
GO:2000463	positive regulation of excitatory postsynaptic potential	6/503	42/28928	0.142857142857143	8.21584777051974	6.22520643774865	8.27425727398228e-05	0.145630089019929	0.130974855219882	App/Cux2/Neto1/Ngfr/Prkcz/Ptk2b	6
GO:0098815	modulation of excitatory postsynaptic potential	7/503	64/28928	0.109375	6.29025844930417	5.63604007117725	0.000121664390474575	0.145630089019929	0.130974855219882	App/Cux2/Dmpk/Neto1/Ngfr/Prkcz/Ptk2b	7
GO:0031644	regulation of nervous system process	11/503	173/28928	0.0635838150289017	3.65676461462439	4.66235026690223	0.000236919281341085	0.145630089019929	0.130974855219882	App/Begain/Cux2/Dmpk/Ghsr/Igf1/Neto1/Ngfr/Nos3/Prkcz/Ptk2b	11
GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	6/503	51/28928	0.117647058823529	6.76599228160449	5.48237277272288	0.000248954389626962	0.145630089019929	0.130974855219882	Gas6/Gps2/Hspa1b/Nol3/Ripk1/Spata2	6
GO:0040036	regulation of fibroblast growth factor receptor signaling pathway	5/503	35/28928	0.142857142857143	8.21584777051974	5.68212154711291	0.000328796693525915	0.145630089019929	0.130974855219882	Fuz/Gata3/Ngfr/Ofd1/Sulf1	5
GO:2001057	reactive nitrogen species metabolic process	8/503	100/28928	0.08	4.60087475149105	4.79828690868691	0.000363311746804078	0.145630089019929	0.130974855219882	Apoe/App/Dynll1/Igf1/Itgb2/Nos3/Prdx5/Ptk2b	8
GO:0001936	regulation of endothelial cell proliferation	10/503	154/28928	0.0649350649350649	3.73447625932715	4.52605525511811	0.000381258706180112	0.145630089019929	0.130974855219882	Aldh1a2/Ang/Apoe/Ecm1/Ghsr/Igf1/Ngfr/Sulf1/Vash1/Zfp580	10
GO:0006417	regulation of translation	17/503	381/28928	0.0446194225721785	2.56610468423057	4.09344059801408	0.00041561451022112	0.145630089019929	0.130974855219882	Ang/App/Cirbp/Etf1/Habp4/Igf1/Igf2bp3/Mknk2/Msi1/Ncl/Neurl1a/Pcif1/Ptk2b/Upf3a/Usp16/Zfp385a/Zfp598	17
GO:1903828	negative regulation of protein localization	13/503	254/28928	0.0511811023622047	2.94347302014684	4.13844023273813	0.000552620452639723	0.145630089019929	0.130974855219882	Abhd17a/Apoe/App/Astn2/Dclk3/Ghsr/Kcne1/Ndufaf2/Nol3/Ptprv/Rab11fip1/Sfn/Siah3	13
