ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0042254	ribosome biogenesis	35/850	320/28928	0.109375	3.72235294117647	8.52027761014645	2.92582048201226e-11	8.20033386490541e-08	6.57622184476699e-08	2810004N23Rik/Ddx28/Ddx31/Ddx56/Ebna1bp2/Eri2/Exosc6/Ftsj3/Gar1/Grwd1/Imp4/Kri1/Mdn1/Mrm1/Ngdn/Nle1/Nob1/Nol10/Nol9/Pten/Pwp2/Rnasel/Rplp0/Rpp25/Rpp30/Rpusd4/Rrp15/Tsr1/Tsr3/Wdr12/Wdr18/Wdr3/Wdr46/Zfp593/Znhit6	35
GO:0042886	amide transport	40/850	407/28928	0.0982800982800983	3.34476080358433	8.28879601054711	3.238678461653e-11	8.20033386490541e-08	6.57622184476699e-08	Abcc4/Anxa5/Aqp9/Cckbr/Chrm3/Cnr1/Crhr1/Dio2/Efna5/Epha5/Gipr/Glp1r/Gnao1/Gpr27/Isl1/Jagn1/Kcnb1/Mafa/Midn/Neurod1/Nlgn2/Nnat/Nr1d1/Prkaca/Prkcb/Rab3a/Rapgef4/Rbp4/Rest/Slc19a1/Slc22a8/Slc25a40/Slc2a2/Slc30a8/Slco1b2/Slco3a1/Stim1/Stxbp5l/Sybu/Upk3a	40
GO:0009306	protein secretion	41/850	443/28928	0.0925507900677201	3.1497755942106	7.93350235832115	1.18474948782841e-10	1.43948007444775e-07	1.15438474416301e-07	Adam9/Adtrp/Anxa5/Chrm3/Cnr1/Ednrb/Efna5/Epha5/Frmd4a/Gipr/Glp1r/Gnao1/Gpr27/Ins1/Ins2/Isl1/Jagn1/Kcnb1/Mafa/Midn/Nagpa/Negr1/Neurod1/Nlgn2/Nnat/Nr1d1/Oprm1/Prkaca/Prkcb/Rab3a/Rapgef4/Rbp4/Rest/Rhbdd3/Slc12a2/Slc2a2/Slc30a8/Stim1/Stxbp5l/Sybu/Tgfb2	41
GO:0035592	establishment of protein localization to extracellular region	41/850	446/28928	0.0919282511210762	3.1285887628594	7.88228310537749	1.45635917037274e-10	1.43948007444775e-07	1.15438474416301e-07	Adam9/Adtrp/Anxa5/Chrm3/Cnr1/Ednrb/Efna5/Epha5/Frmd4a/Gipr/Glp1r/Gnao1/Gpr27/Ins1/Ins2/Isl1/Jagn1/Kcnb1/Mafa/Midn/Nagpa/Negr1/Neurod1/Nlgn2/Nnat/Nr1d1/Oprm1/Prkaca/Prkcb/Rab3a/Rapgef4/Rbp4/Rest/Rhbdd3/Slc12a2/Slc2a2/Slc30a8/Stim1/Stxbp5l/Sybu/Tgfb2	41
GO:0016072	rRNA metabolic process	30/850	258/28928	0.116279069767442	3.95731874145007	8.30179906999704	1.70126826995157e-10	1.43948007444775e-07	1.15438474416301e-07	Ddx56/Ebna1bp2/Eri2/Exosc6/Ftsj3/Gar1/Imp4/Kri1/Mrm1/Ngdn/Nob1/Nol10/Nol9/Polr1a/Polr1b/Polr1e/Pwp2/Rnasel/Rpp25/Rpp30/Rpusd4/Rrp15/Trp53/Tsr1/Tsr3/Wdr12/Wdr18/Wdr3/Wdr46/Znhit6	30
GO:0050708	regulation of protein secretion	35/850	341/28928	0.102639296187683	3.49311712954977	8.05774755613702	1.70554511190492e-10	1.43948007444775e-07	1.15438474416301e-07	Adam9/Adtrp/Anxa5/Chrm3/Cnr1/Efna5/Epha5/Frmd4a/Gipr/Glp1r/Gnao1/Gpr27/Ins1/Ins2/Isl1/Jagn1/Kcnb1/Midn/Nlgn2/Nnat/Nr1d1/Oprm1/Prkaca/Prkcb/Rapgef4/Rbp4/Rest/Rhbdd3/Slc12a2/Slc2a2/Slc30a8/Stim1/Stxbp5l/Sybu/Tgfb2	35
GO:0071692	protein localization to extracellular region	41/850	452/28928	0.0907079646017699	3.08705882352941	7.78112676936477	2.18729812846891e-10	1.58235396036665e-07	1.26896183152377e-07	Adam9/Adtrp/Anxa5/Chrm3/Cnr1/Ednrb/Efna5/Epha5/Frmd4a/Gipr/Glp1r/Gnao1/Gpr27/Ins1/Ins2/Isl1/Jagn1/Kcnb1/Mafa/Midn/Nagpa/Negr1/Neurod1/Nlgn2/Nnat/Nr1d1/Oprm1/Prkaca/Prkcb/Rab3a/Rapgef4/Rbp4/Rest/Rhbdd3/Slc12a2/Slc2a2/Slc30a8/Stim1/Stxbp5l/Sybu/Tgfb2	41
GO:0006364	rRNA processing	26/850	217/28928	0.119815668202765	4.07767958796422	7.91784849289038	1.4650290267685e-09	9.27363373944459e-07	7.43694998062219e-07	Ddx56/Ebna1bp2/Eri2/Exosc6/Ftsj3/Gar1/Imp4/Kri1/Mrm1/Ngdn/Nob1/Nol10/Nol9/Pwp2/Rnasel/Rpp25/Rpp30/Rpusd4/Rrp15/Tsr1/Tsr3/Wdr12/Wdr18/Wdr3/Wdr46/Znhit6	26
GO:0046879	hormone secretion	37/850	415/28928	0.0891566265060241	3.03426222537208	7.26252435454712	2.66623873891025e-09	1.50020366376017e-06	1.20308176078547e-06	Anxa5/Cckbr/Chrm3/Cnr1/Crhr1/Dio2/Efna5/Epha5/Galr1/Gdf9/Gipr/Glp1r/Gnao1/Gpr27/Isl1/Jagn1/Kcnb1/Mafa/Midn/Neurod1/Nlgn2/Nnat/Nr1d1/Oprm1/Prkaca/Prkcb/Rab3a/Rapgef4/Rbp4/Rest/Scg5/Slc2a2/Slc30a8/Sox11/Stim1/Stxbp5l/Sybu	37
GO:0046883	regulation of hormone secretion	33/850	348/28928	0.0948275862068965	3.227261663286	7.27290353658629	4.22362501170117e-09	2.13884370592547e-06	1.71523634685717e-06	Anxa5/Cckbr/Chrm3/Cnr1/Crhr1/Efna5/Epha5/Galr1/Gdf9/Gipr/Glp1r/Gnao1/Gpr27/Isl1/Jagn1/Kcnb1/Midn/Nlgn2/Nnat/Nr1d1/Oprm1/Prkaca/Prkcb/Rapgef4/Rbp4/Rest/Scg5/Slc2a2/Slc30a8/Sox11/Stim1/Stxbp5l/Sybu	33
