old_symbol	updated_symbol
Kbtbd4	Kbtbd4
Kbtbd6	Kbtbd6
Kbtbd7	Kbtbd7
Kbtbd8	Kbtbd8
Kcmf1	Kcmf1
Kcna1	Kcna1
Kcna10	Kcna10
Kcna2	Kcna2
Kcna3	Kcna3
Kcna4	Kcna4
Kcna5	Kcna5
Kcna6	Kcna6
Kcna7	Kcna7
Kcnab1	Kcnab1
Kcnab2	Kcnab2
Kcnab3	Kcnab3
Kcnb1	Kcnb1
Kcnb2	Kcnb2
Kcnc1	Kcnc1
Kcnc2	Kcnc2
Kcnc3	Kcnc3
Kcnc4	Kcnc4
Kcnd1	Kcnd1
Kcnd2	Kcnd2
Kcnd3	Kcnd3
Kcnd3os	Kcnd3os
Kcne1	Kcne1
Kcne1l	Kcne1l
Kcne2	Kcne2
Kcne3	Kcne3
Kcne4	Kcne4
Kcnf1	Kcnf1
Kcnf1	Kcnj2
Kcng1	Kcng1
Kcng2	Kcng2
Kcng3	Kcng3
Kcng4	Kcng4
Kcnh1	Kcnh1
Kcnh2	Kcnh2
Kcnh3	Kcnh3
Kcnh4	Kcnh4
Kcnh5	Kcnh5
Kcnh6	Kcnh6
Kcnh7	Kcnh7
Kcnh8	Kcnh8
Kcnip1	Kcnip1
Kcnip2	Kcnip2
Kcnip3	Kcnip3
Kcnip4	Kcnip4
Kcnj1	Kcnj1
Kcnj10	Kcnj10
Kcnj11	Kcnj11
Kcnj12	Kcnj12
Kcnj13	Kcnj13
Kcnj14	Kcnj14
Kcnj15	Kcnj15
Kcnj16	Kcnj16
Kcnj2	Kcnj2
Kcnj3	Kcnj3
Kcnj4	Kcnj4
Kcnj5	Kcnj5
Kcnj6	Kcnj6
Kcnj8	Kcnj8
Kcnj9	Kcnj9
Kcnk1	Kcnk1
Kcnk10	Kcnk10
Kcnk12	Kcnk12
Kcnk13	Kcnk13
Kcnk15	Kcnk15
Kcnk16	Kcnk16
Kcnk18	Kcnk18
Kcnk2	Kcnk2
Kcnk3	Kcnk3
Kcnk4	Kcnk4
Kcnk5	Kcnk5
Kcnk6	Kcnk6
Kcnk7	Kcnk7
Kcnk9	Kcnk9
Kcnma1	Kcnma1
Kcnmb1	Kcnmb1
Kcnmb2	Kcnmb2
Kcnmb3	Kcnmb3
Kcnmb4	Kcnmb4
Kcnmb4os1	Kcnmb4os1
Kcnmb4os2	Kcnmb4os2
Kcnn1	Kcnn1
Kcnn2	Kcnn2
Kcnn3	Kcnn3
Kcnn4	Kcnn4
Kcnq1	Kcnq1
Kcnq1ot1	Kcnq1ot1
Kcnq2	Kcnq2
Kcnq3	Kcnq3
Kcnq4	Kcnq4
Kcnq5	Kcnq5
Kcnrg	Kcnrg
Kcns1	Kcns1
Kcns2	Kcns2
Kcns3	Kcns3
Kcnt1	Kcnt1
Kcnt2	Kcnt2
Kcnu1	Kcnu1
Kcnv1	Kcnv1
Kcnv2	Kcnv2
Kcp	Kcp
Kctd1	Kctd1
Kctd10	Kctd10
Kctd11	Kctd11
Kctd12	Kctd12
Kctd12b	Kctd12b
Kctd13	Kctd13
Kctd14	Kctd14
Kctd15	Kctd15
Kctd16	Kctd16
Kctd17	Kctd17
Kctd18	Kctd18
Kctd19	Kctd19
Kctd2	Kctd2
Kctd20	Kctd20
Kctd21	Kctd21
Kctd3	Kctd3
Kctd4	Kctd4
Kctd5	Kctd5
Kctd6	Kctd6
Kctd7	Kctd7
Kctd8	Kctd8
Kctd9	Kctd9
Kdelc1	Poglut2
Kdelc2	Poglut3
Kdelr1	Kdelr1
Kdelr2	Kdelr2
Kdelr3	Kdelr3
Kdf1	Kdf1
Kdm1a	Kdm1a
Kdm1b	Kdm1b
Kdm2a	Kdm2a
Kdm2b	Kdm2b
Kdm3a	Kdm3a
Kdm3b	Kdm3b
Kdm4a	Kdm4a
Kdm4b	Kdm4b
Kdm4c	Kdm4c
Kdm4d	Kdm4d
Kdm5a	Kdm5a
Kdm5b	Kdm5b
Kdm5c	Kdm5c
Kdm5d	Kdm5d
Kdm6a	Kdm6a
Kdm6b	Kdm6b
Kdm7a	Kdm7a
Kdm8	Kdm8
Kdr	Kdr
Kdsr	Kdsr
Keap1	Keap1
Keg1	Keg1
Kel	Kel
Kera	Kera
Khdc1a	Khdc1a
Khdc1b	Khdc1b
Khdc1c	Khdc1c
Khdc3	Khdc3
Khdrbs1	Khdrbs1
Khdrbs2	Khdrbs2
Khdrbs3	Khdrbs3
Khk	Khk
Khnyn	Khnyn
Khsrp	Khsrp
Kidins220	Kidins220
Kif11	Kif11
Kif12	Kif12
Kif13a	Kif13a
Kif13b	Kif13b
Kif14	Kif14
Kif15	Kif15
Kif16b	Kif16b
Kif16bos	Kif16bos
Kif17	Kif17
Kif18a	Kif18a
Kif18b	Kif18b
Kif19a	Kif19a
Kif1a	Kif1a
Kif1b	Kif1b
Kif1bp	Kifbp
Kif1c	Kif1c
Kif20a	Kif20a
Kif20b	Kif20b
Kif21a	Kif21a
Kif21b	Kif21b
Kif22	Kif22
Kif23	Kif23
Kif24	Kif24
Kif26a	Kif26a
Kif26b	Kif26b
Kif27	Kif27
Kif2a	Kif2a
Kif2b	Kif2b
Kif2c	Kif2c
Kif3a	Kif3a
Kif3b	Kif3b
Kif3c	Kif3c
Kif4	Kif4
Kif4-ps	Kif4-ps
Kif5a	Kif5a
Kif5b	Kif5b
Kif5c	Kif5c
Kif6	Kif6
Kif7	Kif7
Kif9	Kif9
Kifap3	Kifap3
Kifc1	Kifc1
Kifc2	Kifc2
Kifc3	Kifc3
Kifc5b	Kifc5b
Kin	Kin
Kir3dl1	Kir3dl1
Kir3dl2	Kir3dl2
Kirrel	Kirrel
Kirrel2	Kirrel2
Kirrel3	Kirrel3
Kis2	Kis2
Kiss1	Kiss1
Kiss1r	Kiss1r
Kit	Kit
Kitl	Kitl
Kiz	Kiz
Kl	Kl
Klb	Klb
Klc1	Klc1
Klc2	Klc2
Klc3	Klc3
Klc4	Klc4
Klf1	Klf1
Klf10	Klf10
Klf11	Klf11
Klf12	Klf12
Klf13	Klf13
Klf14	Klf14
Klf15	Klf15
Klf16	Klf16
Klf17	Klf17
Klf2	Klf2
Klf3	Klf3
Klf4	Klf4
Klf5	Klf5
Klf6	Klf6
Klf7	Klf7
Klf8	Klf8
Klf9	Klf9
Klhdc1	Klhdc1
Klhdc10	Klhdc10
Klhdc2	Klhdc2
Klhdc3	Klhdc3
Klhdc4	Klhdc4
Klhdc7a	Klhdc7a
Klhdc7b	Klhdc7b
Klhdc8a	Klhdc8a
Klhdc8b	Klhdc8b
Klhdc9	Klhdc9
Klhl1	Klhl1
Klhl10	Klhl10
Klhl11	Klhl11
Klhl12	Klhl12
Klhl13	Klhl13
Klhl14	Klhl14
Klhl15	Klhl15
Klhl17	Klhl17
Klhl18	Klhl18
Klhl2	Klhl2
Klhl20	Klhl20
Klhl21	Klhl21
Klhl22	Klhl22
Klhl23	Klhl23
Klhl24	Klhl24
Klhl25	Klhl25
Klhl26	Klhl26
Klhl28	Klhl28
Klhl29	Klhl29
Klhl3	Klhl3
Klhl30	Klhl30
Klhl31	Klhl31
Klhl32	Klhl32
Klhl33	Klhl33
Klhl34	Klhl34
Klhl35	Klhl35
Klhl36	Klhl36
Klhl38	Klhl38
Klhl4	Klhl4
Klhl40	Klhl40
Klhl41	Klhl41
Klhl42	Klhl42
Klhl5	Klhl5
Klhl6	Klhl6
Klhl7	Klhl7
Klhl8	Klhl8
Klhl9	Klhl9
Klk1	Klk1
Klk1	Klk1b1
Klk10	Klk10
Klk11	Klk1b11
Klk11	Klk11
Klk12	Klk12
Klk13	Klk13
Klk14	Klk14
Klk15	Klk15
Klk1b1	Klk1b1
Klk1b11	Klk1b11
Klk1b16	Klk1b16
Klk1b21	Klk1b21
Klk1b22	Klk1b22
Klk1b24	Klk1b24
Klk1b26	Klk1b26
Klk1b27	Klk1b27
Klk1b3	Klk1b3
Klk1b4	Klk1b4
Klk1b5	Klk1b5
Klk1b7-ps	Klk1b7-ps
Klk1b8	Klk1b8
Klk1b9	Klk1b9
Klk4	Klk4
Klk5	Klk1b5
Klk5	Klk5
Klk6	Klk1
Klk6	Klk6
Klk7	Klk7
Klk8	Klk1b8
Klk8	Klk8
Klk9	Klk1b9
Klk9	Klk9
Klkb1	Klkb1
Klra1	Klra1
Klra10	Klra10
Klra12	Klra12
Klra13-ps	Klra13-ps
Klra14-ps	Klra14-ps
Klra15	Klra15
Klra17	Klra17
Klra18	Klra18
Klra19	Klra19
Klra2	Klra2
Klra21	Klra21
Klra22	Klra22
Klra23	Klra23
Klra3	Klra3
Klra4	Klra4
Klra5	Klra5
Klra6	Klra6
Klra7	Klra7
Klra8	Klra8
Klra9	Klra9
Klrb1	Klrb1
Klrb1a	Klrb1a
Klrb1b	Klrb1b
Klrb1c	Klrb1c
Klrb1f	Klrb1f
Klrb1-ps1	Klrb1-ps1
Klrc1	Klrc1
Klrc2	Klrc2
Klrc3	Klrc3
Klrd1	Klrd1
Klre1	Klre1
Klrg1	Klrg1
Klrg2	Klrg2
Klri1	Klri1
Klri2	Klri2
Klrk1	Klrk1
Kmo	Kmo
Kmt2a	Kmt2a
Kmt2b	Kmt2b
Kmt2c	Kmt2c
Kmt2d	Kmt2d
Kmt2e	Kmt2e
Kncn	Kncn
Kndc1	Kndc1
Kng1	Kng1
Kng2	Kng2
Knop1	Knop1
Knstrn	Knstrn
Kntc1	Kntc1
Kpna1	Kpna1
Kpna2	Kpna2
Kpna3	Kpna3
Kpna4	Kpna4
Kpna6	Kpna6
Kpna7	Kpna7
Kpnb1	Kpnb1
Kprp	Kprp
Kptn	Kptn
Kras	Kras
Krba1	Krba1
Krcc1	Krcc1
Kremen1	Kremen1
Kremen2	Kremen2
Kri1	Kri1
Krit1	Krit1
Krr1	Krr1
Krt1	Krt1
Krt1	Krt31c
Krt10	Krt10
Krt12	Krt12
Krt13	Krt13
Krt14	Krt14
Krt15	Krt15
Krt16	Krt16
Krt17	Krt17
Krt18	Krt18
Krt19	Krt19
Krt2	Krt1c
Krt2	Krt2
Krt20	Krt20
Krt222	Krt222
Krt23	Krt23
Krt24	Krt24
Krt25	Krt25
Krt26	Krt26
Krt27	Krt27
Krt28	Krt28
Krt31	Krt31
Krt32	Krt32
Krt33a	Krt33a
Krt33b	Krt33b
Krt34	Krt34
Krt35	Krt35
Krt36	Krt36
Krt39	Krt39
Krt4	Krt4
Krt40	Krt40
Krt42	Krt42
Krt5	Krt5
Krt6a	Krt6a
Krt6b	Krt6b
Krt7	Krt7
Krt71	Krt71
Krt72	Krt72
Krt73	Krt73
Krt74	Krt74
Krt75	Krt75
Krt76	Krt76
Krt77	Krt77
Krt78	Krt78
Krt79	Krt79
Krt8	Krt8
Krt80	Krt80
Krt81	Krt81
Krt82	Krt82
Krt83	Krt83
Krt83	Krt87
Krt84	Krt84
Krt85	Krt85
Krt86	Krt86
Krt9	Krt9
Krtap10-10	Krtap10-10
Krtap10-4	Krtap10-4
Krtap11-1	Krtap11-1
Krtap12-1	Krtap12-1
Krtap13	Krtap13
Krtap1-3	Krtap1-3
Krtap13-1	Krtap13-1
Krtap14	Krtap14
Krtap1-4	Krtap1-4
Krtap15	Krtap15
Krtap1-5	Krtap1-5
Krtap16-1	Krtap16-1
Krtap16-1	Krtap19-2
Krtap16-3	Krtap16-3
Krtap17-1	Krtap17-1
Krtap19-1	Krtap19-1
Krtap19-2	Krtap19-2
Krtap19-3	Krtap19-3
Krtap19-4	Krtap19-4
Krtap19-5	Krtap19-5
Krtap19-9b	Krtap19-9b
Krtap20-2	Krtap20-2
Krtap21-1	Krtap21-1
Krtap22-2	Krtap22-2
Krtap2-4	Krtap2-4
Krtap24-1	Krtap24-1
Krtap26-1	Krtap26-1
Krtap27-1	Krtap27-1
Krtap3-1	Krtap3-1
Krtap31-1	Krtap31-1
Krtap31-2	Krtap31-2
Krtap3-2	Krtap3-2
Krtap3-3	Krtap3-3
Krtap4-1	Krtap4-1
Krtap4-13	Krtap4-13
Krtap4-16	Krtap4-16
Krtap4-2	Krtap4-2
Krtap4-6	Krtap4-6
Krtap4-7	Krtap4-7
Krtap4-8	Krtap4-8
Krtap4-9	Krtap4-9
Krtap5-1	Krtap5-1
Krtap5-2	Krtap5-2
Krtap5-3	Krtap5-3
Krtap5-4	Krtap5-4
Krtap5-5	Krtap5-5
Krtap6-1	Krtap6-1
Krtap6-2	Krtap6-2
Krtap6-5	Krtap6-5
Krtap7-1	Krtap7-1
Krtap8-1	Krtap8-1
Krtap9-1	Krtap9-1
Krtap9-3	Krtap9-3
Krtap9-5	Krtap9-5
Krtcap2	Krtcap2
Krtcap3	Krtcap3
Krtdap	Krtdap
Ksr1	Ksr1
Ksr2	Ksr2
Kti12	Kti12
Ktn1	Ktn1
Kxd1	Kxd1
Ky	Ky
Kynu	Kynu
L1cam	L1cam
L1td1	L1td1
L2hgdh	L2hgdh
L3hypdh	L3hypdh
L3mbtl1	L3mbtl1
L3mbtl2	L3mbtl2
L3mbtl3	L3mbtl3
L3mbtl4	L3mbtl4
l7Rn6	Hikeshi
Lacc1	Lacc1
Lace1	Afg1l
Lactb	Lactb
Lactb2	Lactb2
Lactbl1	Lactbl1
Lad1	Lad1
Lag3	Lag3
Lage3	Lage3
Lair1	Lair1
Lalba	Lalba
Lama1	Lama1
Lama2	Lama2
Lama3	Lama3
Lama4	Lama4
Lama5	Lama5
Lamb1	Lamb1
Lamb2	Lamb2
Lamb3	Lamb3
Lamc1	Lamc1
Lamc2	Lamc2
Lamc3	Lamc3
Lamp1	Lamp1
Lamp2	Lamp2
Lamp3	Lamp3
Lamp5	Lamp5
Lamtor1	Lamtor1
Lamtor2	Lamtor2
Lamtor3	Lamtor3
Lamtor4	Lamtor4
Lamtor5	Lamtor5
Lancl1	Lancl1
Lancl2	Lancl2
Lancl3	Lancl3
Lao1	Lao1
Lap3	Lap3
Laptm4a	Laptm4a
Laptm4b	Laptm4b
Laptm5	Laptm5
Large	Large1
Larp1	Larp1
Larp1b	Larp1b
Larp4	Larp4
Larp4b	Larp4b
Larp6	Larp6
Larp7	Larp7
Lars	Lars
Lars2	Lars2
Las1l	Las1l
Lasp1	Lasp1
Lat	Lat
Lat2	Lat2
Lats1	Lats1
Lats2	Lats2
Lax1	Lax1
Layn	Layn
Lbh	Lbh
Lbhd1	Lbhd1
Lbp	Lbp
Lbr	Lbr
Lbx1	Lbx1
Lbx2	Lbx2
Lca5	Lca5
Lca5l	Lca5l
Lcat	Lcat
Lce1a1	Lce1a1
Lce1a2	Lce1a2
Lce1b	Lce1b
Lce1c	Lce1c
Lce1d	Lce1d
Lce1e	Lce1e
Lce1f	Lce1f
Lce1g	Lce1g
Lce1h	Lce1h
Lce1i	Lce1i
Lce1j	Lce1j
Lce1k	Lce1k
Lce1l	Lce1l
Lce1m	Lce1m
Lce3a	Lce3a
Lce3b	Lce3b
Lce3c	Lce3c
Lce3d	Lce3d
Lce3e	Lce3e
Lce3f	Lce3f
Lce6a	Lce6a
Lck	Lck
Lclat1	Lclat1
Lcmt1	Lcmt1
Lcmt2	Lcmt2
Lcn10	Lcn10
Lcn11	Lcn11
Lcn12	Lcn12
Lcn2	Lcn2
Lcn3	Lcn3
Lcn4	Lcn4
Lcn5	Lcn5
Lcn6	Lcn6
Lcn8	Lcn8
Lcn9	Lcn9
Lcor	Lcor
Lcorl	Lcorl
Lcp1	Lcp1
Lcp2	Lcp2
Lct	Lct
Lctl	Lctl
Ldah	Ldah
Ldb1	Ldb1
Ldb2	Ldb2
Ldb3	Ldb3
Ldha	Ldha
Ldhal6b	Ldhal6b
Ldhb	Ldhb
Ldhc	Ldhc
Ldhd	Ldhd
Ldlr	Ldlr
Ldlrad1	Ldlrad1
Ldlrad2	Ldlrad2
Ldlrad3	Ldlrad3
Ldlrad4	Ldlrad4
Ldlrap1	Ldlrap1
Ldoc1	Ldoc1
Ldoc1l	Rtl6
Leap2	Leap2
Lect1	Cnmd
Lect2	Lect2
Lef1	Lef1
Lefty1	Lefty1
Lefty2	Lefty2
Lekr1	Lekr1
Lelp1	Lelp1
Lemd1	Lemd1
Lemd2	Lemd2
Lemd3	Lemd3
Lenep	Lenep
Leng1	Leng1
Leng8	Leng8
Leng9	Leng9
Leo1	Leo1
Lep	Lep
Lepr	Lepr
Leprot	Leprot
Leprotl1	Leprotl1
Letm1	Letm1
Letm2	Letm2
Letmd1	Letmd1
Lfng	Lfng
Lgals1	Lgals1
Lgals12	Lgals12
Lgals2	Lgals2
Lgals3	Lgals3
Lgals3bp	Lgals3bp
Lgals4	Lgals4
Lgals6	Lgals6
Lgals7	Lgals7
Lgals8	Lgals8
Lgals9	Lgals9
Lgalsl	Lgalsl
Lgi1	Lgi1
Lgi2	Lgi2
Lgi3	Lgi3
Lgi4	Lgi4
Lgmn	Lgmn
Lgr4	Lgr4
Lgr5	Lgr5
Lgr6	Lgr6
Lgsn	Lgsn
Lhb	Lhb
Lhcgr	Lhcgr
Lhfp	Lhfpl1
Lhfp	Lhfpl6
Lhfpl1	Lhfpl1
Lhfpl2	Lhfpl2
Lhfpl3	Lhfpl3
Lhfpl4	Lhfpl4
Lhfpl5	Lhfpl5
Lhpp	Lhpp
Lhx1	Lhx1
Lhx1os	Lhx1os
Lhx2	Lhx2
Lhx3	Lhx3
Lhx4	Lhx4
Lhx5	Lhx5
Lhx6	Lhx6
Lhx8	Lhx8
Lhx9	Lhx9
Lias	Lias
Lif	Lif
Lifr	Lifr
Lig1	Lig1
Lig3	Lig3
Lig4	Lig4
Lilr4b	Lilrb4b
Lilra5	Lilra5
Lilra6	Lilra6
Lilrb4a	Lilrb4a
Lim2	Lim2
Lima1	Lima1
Limch1	Limch1
Limd1	Limd1
Limd2	Limd2
Lime1	Lime1
Limk1	Limk1
Limk2	Limk2
Lims1	Lims1
Lims2	Lims2
Lin28a	Lin28a
Lin28b	Lin28b
Lin37	Lin37
Lin52	Lin52
Lin54	Lin54
Lin7a	Lin7a
Lin7b	Lin7b
Lin7c	Lin7c
Lin9	Lin9
Lincenc1	Lncenc1
Lincpint	Lncpint
Lincppara	Lncppara
Lincred1	Lincred1
Lingo1	Lingo1
Lingo2	Lingo2
Lingo3	Lingo3
Lingo4	Lingo4
Lins	Lins1
Lipa	Lipa
Lipc	Lipc
Lipe	Lipe
Lipf	Lipf
Lipg	Lipg
Liph	Liph
Lipi	Lipi
Lipk	Lipk
Lipm	Lipm
Lipn	Lipn
Lipo1	Lipo1
Lipo1	Lipo3
Lipt1	Lipt1
Lipt2	Lipt2
Litaf	Litaf
Lix1	Lix1
Lix1l	Lix1l
Lkaaear1	Lkaaear1
Llgl1	Llgl1
Llgl2	Llgl2
Llph	Llph
Lman1	Lman1
Lman1l	Cplx3
Lman1l	Lman1l
Lman2	Lman2
Lman2l	Lman2l
Lmbr1	Lmbr1
Lmbr1l	Lmbr1l
Lmbrd1	Lmbrd1
Lmbrd2	Lmbrd2
Lmcd1	Lmcd1
Lmf1	Lmf1
Lmf2	Lmf2
Lmln	Lmln
Lmna	Lmna
Lmnb1	Lmnb1
Lmnb2	Lmnb2
Lmntd2	Lmntd2
Lmo1	Lmo1
Lmo2	Lmo2
Lmo3	Lmo3
Lmo4	Lmo4
Lmo7	Lmo7
Lmod1	Lmod1
Lmod2	Lmod2
Lmod3	Lmod3
Lmtk2	Lmtk2
Lmtk3	Lmtk3
Lmx1a	Lmx1a
Lmx1b	Lmx1b
Lncbate1	Lncbate1
Lnp	Lnpk
Lnpep	Lnpep
Lnx1	Lnx1
Lnx2	Lnx2
Loh12cr1	Borcs5
Lonp1	Lonp1
Lonp2	Lonp2
Lonrf1	Lonrf1
Lonrf2	Lonrf2
Lonrf3	Lonrf3
Lor	Lor
Lox	Lox
Loxhd1	Loxhd1
Loxl1	Loxl1
Loxl2	Loxl2
Loxl3	Loxl3
Loxl4	Loxl4
Lpar1	Lpar1
Lpar2	Lpar2
Lpar3	Lpar3
Lpar4	Lpar4
Lpar5	Lpar5
Lpar6	Lpar6
Lpcat1	Lpcat1
Lpcat2	Lpcat2
Lpcat2b	Lpcat2b
Lpcat3	Lpcat3
Lpcat4	Lpcat4
Lpgat1	Lpgat1
Lpin1	Lpin1
Lpin2	Lpin2
Lpin3	Lpin3
Lpl	Lpl
Lpo	Lpo
Lpp	Lpp
Lppos	Lppos
Lppr1	Plppr1
Lppr2	Plppr2
Lppr3	Plppr3
Lppr4	Plppr4
Lppr5	Plppr5
Lpxn	Lpxn
Lrat	Lrat
Lrba	Lrba
Lrch1	Lrch1
Lrch2	Lrch2
Lrch3	Lrch3
Lrch4	Lrch4
Lrcol1	Lrcol1
Lrfn1	Lrfn1
Lrfn2	Lrfn2
Lrfn3	Lrfn3
Lrfn4	Lrfn4
Lrfn5	Lrfn5
Lrg1	Lrg1
Lrguk	Lrguk
Lrif1	Lrif1
Lrig1	Lrig1
Lrig2	Lrig2
Lrig3	Lrig3
Lrit1	Lrit1
Lrit2	Lrit2
Lrit3	Lrit3
Lrmp	Irag2
Lrp1	Lrp1
Lrp10	Lrp10
Lrp11	Lrp11
Lrp12	Lrp12
Lrp1b	Lrp1b
Lrp2	Lrp2
Lrp2bp	Lrp2bp
Lrp3	Lrp3
Lrp4	Corin
Lrp4	Lrp4
Lrp5	Lrp5
Lrp6	Lrp6
Lrp8	Lrp8
Lrpap1	Lrpap1
Lrpprc	Lrpprc
Lrr1	Lrr1
Lrrc1	Lrrc1
Lrrc10	Lrrc10
Lrrc10b	Lrrc10b
Lrrc14	Lrrc14
Lrrc14b	Lrrc14b
Lrrc15	Lrrc15
Lrrc16a	Carmil1
Lrrc16b	Carmil3
Lrrc17	Lrrc17
Lrrc18	Lrrc18
Lrrc19	Lrrc19
Lrrc2	Lrrc2
Lrrc20	Lrrc20
Lrrc23	Lrrc23
Lrrc24	Lrrc24
Lrrc25	Lrrc25
Lrrc26	Lrrc26
Lrrc27	Lrrc27
Lrrc28	Lrrc28
Lrrc29	Fbxl9
Lrrc3	Lrrc3
Lrrc30	Lrrc30
Lrrc31	Lrrc31
Lrrc32	Lrrc32
Lrrc34	Lrrc34
Lrrc36	Lrrc36
Lrrc38	Lrrc38
Lrrc39	Lrrc39
Lrrc3b	Lrrc3b
Lrrc4	Lrrc4
Lrrc40	Lrrc40
Lrrc41	Lrrc41
Lrrc42	Lrrc42
Lrrc43	Lrrc43
Lrrc45	Lrrc45
Lrrc46	Lrrc46
Lrrc47	Lrrc47
Lrrc48	Drc3
Lrrc49	Lrrc49
Lrrc4b	Lrrc4b
Lrrc4c	Lrrc4c
Lrrc51	Lrrc51
Lrrc52	Lrrc52
Lrrc55	Lrrc55
Lrrc56	Lrrc56
Lrrc57	Lrrc57
Lrrc58	Lrrc58
Lrrc59	Lrrc59
Lrrc6	Dnaaf11
Lrrc61	Lrrc61
Lrrc63	Lrrc63
Lrrc66	Lrrc66
Lrrc69	Lrrc69
Lrrc7	Lrrc7
Lrrc71	Lrrc71
Lrrc72	Lrrc72
Lrrc73	Lrrc73
Lrrc74a	Lrrc74a
Lrrc74b	Lrrc74b
Lrrc75a	Lrrc75a
Lrrc75b	Lrrc75b
Lrrc8a	Lrrc8a
Lrrc8b	Lrrc8b
Lrrc8c	Lrrc8c
Lrrc8d	Lrrc8d
Lrrc8e	Lrrc8e
Lrrc9	Lrrc9
Lrrcc1	Lrrcc1
Lrrd1	Lrrd1
Lrrfip1	Lrrfip1
Lrrfip2	Lrrfip2
Lrriq1	Lrriq1
Lrriq3	Lrriq3
Lrriq4	Lrriq4
Lrrk1	Lrrk1
Lrrk2	Lrrk2
Lrrn1	Lrrn1
Lrrn2	Lrrn2
Lrrn3	Lrrn3
Lrrn4	Lrrn4
Lrrn4cl	Lrrn4cl
Lrrtm1	Lrrtm1
Lrrtm2	Lrrtm2
Lrrtm3	Lrrtm3
Lrrtm4	Lrrtm4
Lrsam1	Lrsam1
Lrtm1	Lrtm1
Lrtm2	Lrtm2
Lrwd1	Lrwd1
Lsamp	Lsamp
Lsg1	Lsg1
Lsm1	Lsm1
Lsm10	Lsm10
Lsm11	Lsm11
Lsm12	Lsm12
Lsm14a	Lsm14a
Lsm14b	Lsm14b
Lsm2	Lsm2
Lsm3	Lsm3
Lsm4	Lsm4
Lsm5	Lsm5
Lsm6	Lsm6
Lsm7	Lsm7
Lsm8	Lsm8
Lsmem1	Lsmem1
Lsp1	Lsp1
Lsr	Lsr
Lss	Lss
Lst1	Lst1
Lta	Lta
Lta4h	Lta4h
Ltb	Ltb
Ltb4r1	Ltb4r1
Ltb4r2	Ltb4r2
Ltbp1	Ltbp1
Ltbp2	Ltbp2
Ltbp3	Ltbp3
Ltbp4	Ltbp4
Ltbr	Ltbr
Ltc4s	Ltc4s
Ltf	Ltf
Ltk	Ltk
Ltn1	Ltn1
Ltv1	Ltv1
Luc7l	Luc7l
Luc7l2	Luc7l2
Luc7l3	Luc7l3
Lum	Lum
Lurap1	Lurap1
Lurap1l	Lurap1l
Luzp1	Luzp1
Luzp2	Luzp2
Luzp4	Luzp4
Lvrn	Lvrn
Lxn	Lxn
Ly6a	Ly6a
Ly6c1	Ly6c1
Ly6c2	Ly6c2
Ly6d	Ly6d
Ly6e	Ly6e
Ly6f	Ly6f
Ly6g5b	Ly6g5b
Ly6g5c	Ly6g5c
Ly6g6c	Ly6g6c
Ly6g6d	Ly6g6d
Ly6g6e	Ly6g6e
Ly6g6f	Ly6g6f
Ly6h	Ly6h
Ly6i	Ly6i
Ly6k	Ly6k
Ly75	Ly75
Ly86	Ly86
Ly9	Ly9
Ly96	Ly96
Lyar	Lyar
Lyg1	Lyg1
Lyg2	Lyg2
Lyl1	Lyl1
Lyn	Lyn
Lynx1	Lynx1
Lypd1	Lypd1
Lypd2	Lypd2
Lypd3	Lypd3
Lypd4	Lypd4
Lypd5	Lypd5
Lypd6	Lypd6
Lypd6b	Lypd6b
Lypd8	Lypd8
Lypla1	Lypla1
Lypla2	Lypla2
Lyplal1	Lyplal1
Lyrm1	Lyrm1
Lyrm2	Lyrm2
Lyrm4	Lyrm4
Lyrm5	Etfrf1
Lyrm7	Lyrm7
Lyrm7os	Lyrm7os
Lyrm9	Lyrm9
Lysmd1	Lysmd1
Lysmd2	Lysmd2
Lysmd3	Lysmd3
Lysmd4	Lysmd4
Lyst	Lyst
Lyve1	Lyve1
Lyz1	Lyz1
Lyz2	Lyz2
Lyzl1	Lyzl1
Lyzl4	Lyzl4
Lyzl4os	Lyzl4os
Lyzl6	Lyzl6
Lzic	Lzic
Lztfl1	Lztfl1
Lztr1	Lztr1
Lzts1	Lzts1
Lzts2	Lzts2
Lzts3	Lzts3
M1ap	M1ap
M6pr	M6pr
Maats1	Cfap91
Mab21l1	Mab21l1
Mab21l2	Mab21l2
Mab21l3	Mab21l3
Macc1	Macc1
Macf1	Macf1
Macrod1	Macrod1
Macrod2	Macrod2
Mad1l1	Mad1l1
Mad2l1	Mad2l1
Mad2l1bp	Mad2l1bp
Mad2l2	Mad2l2
Madcam1	Madcam1
Madd	Madd
Maea	Maea
Mael	Mael
Maf	Maf
Maf1	Maf1
Mafa	Mafa
Mafb	Mafb
Maff	Maff
Mafg	Mafg
Mafk	Mafk
Mag	Mag
Magea1	Magea1
Magea10	Magea10
Magea2	Magea2
Magea3	Magea3
Magea4	Magea4
Magea5	Magea5
Magea6	Magea6
Magea8	Magea8
Mageb1	Mageb1
Mageb16	Mageb16
Mageb16	Mageb16-ps1
Mageb16-ps1	Mageb16-ps1
Mageb18	Mageb18
Mageb2	Mageb2
Mageb3	Mageb3
Mageb4	Mageb4
Mageb5	Mageb5
Maged1	Maged1
Maged2	Maged2
Magee1	Magee1
Magee2	Magee2
Magef1	Magef1
Mageh1	Mageh1
Magel2	Magel2
Magi1	Cnksr3
