ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0043235	receptor complex	33/892	416/28829	0.0793269230769231	2.56380702397378	5.74078231437788	9.39886687474498e-07	0.00032517360637705	0.000259237190525898	Abhd12/Acvr2a/Ahr/Bmpr1a/Cacng2/Calcrl/Erbb2/Gabrb3/Gprc5a/Grik3/Il27ra/Il31ra/Insr/Irs1/Itga4/Itga9/Kctd12/Kit/Notch2/P2rx6/Pex5l/Plxna1/Ptprb/Rnmt/Stxbp5/Syk/Tek/Tgfbr2/Tlr4/Tnfrsf1a/Traf3/Traf5/Tril	33
GO:0034703	cation channel complex	22/892	218/28829	0.100917431192661	3.26160159624799	5.98932155475154	1.30052666173724e-06	0.00032517360637705	0.000259237190525898	Cacna1a/Cacna1d/Cacna1g/Cacng2/Grik3/Kcna2/Kcna4/Kcnb2/Kcnc1/Kcne4/Kcng3/Kcnh2/Kcnk1/Kcns3/Lrg1/Pde4d/Pex5l/Scn4a/Scn8a/Scnn1a/Sestd1/Trpc4	22
GO:0034702	monoatomic ion channel complex	29/892	349/28829	0.0830945558739255	2.68557505749933	5.66096692027141	1.69067732951672e-06	0.00032517360637705	0.000259237190525898	Abhd12/Best1/Cacna1a/Cacna1d/Cacna1g/Cacng2/Gabrb3/Glra2/Grik3/Kcna2/Kcna4/Kcnb2/Kcnc1/Kcne4/Kcng3/Kcnh2/Kcnj6/Kcnk1/Kcns3/Lrg1/Pde4d/Pex5l/Scn4a/Scn8a/Scnn1a/Sestd1/Stxbp5/Trpc4/Ttyh2	29
GO:0030133	transport vesicle	31/892	445/28829	0.0696629213483146	2.25147125510153	4.75405153420874	2.66464023137615e-05	0.0038437435337601	0.00306433626608257	Ap1ar/Atp6v0c/Atp6v1b1/Atp8a1/Bloc1s3/Cav2/Clba1/Cttnbp2/Doc2a/Itpr1/Klhl12/Lin7c/Mal2/Mctp2/Sar1b/Sec22b/Slc35d3/Sptbn2/Stxbp5/Sypl1/Syt4/Syt5/Syt9/Sytl2/Sytl5/Tgoln2/Tmem163/Trim9/Vma21/Vti1b/Znrf1	31
GO:0034705	potassium channel complex	12/892	96/28829	0.125	4.03993834080717	5.33101255048155	4.11812814566229e-05	0.00475231988009429	0.00378867789400931	Grik3/Kcna2/Kcna4/Kcnb2/Kcnc1/Kcne4/Kcng3/Kcnh2/Kcnk1/Kcns3/Lrg1/Pde4d	12
GO:0032279	asymmetric synapse	32/892	487/28829	0.0657084188911704	2.12366368633806	4.4687430082201	6.1248577736588e-05	0.00589007155900188	0.00469572429313842	Adgrb1/Arhgef9/C1ql1/Cacng2/Cpeb4/Crtc1/Dagla/Dlgap1/Elavl2/Frmpd4/Grik3/Hip1r/Homer1/Itpr1/Kcna4/Lin7c/Lrfn2/Lrrc4c/Lzts1/Map2k1/Nr3c1/Pak1/Ptprz1/Rapgef4/Scn8a/Sema4f/Sh3kbp1/Slc16a7/Slitrk3/Synpo/Tanc1/Vangl2	32
GO:0031256	leading edge membrane	18/892	205/28829	0.0878048780487805	2.83781034671333	4.71859019730105	7.50036626212858e-05	0.00618244476178313	0.00492881211511307	Antxr1/Cacna1d/Dagla/Epb41l5/Erbb2/Gabarapl1/Hip1r/Insr/Kcna2/Kcnc1/Mtmr6/Pak1/Plcg1/Plek2/Ptprz1/Sgce/Src/Tesc	18
GO:0030134	COPII-coated ER to Golgi transport vesicle	9/892	60/28829	0.15	4.84792600896861	5.33138142512724	8.96513895020384e-05	0.00646610646783452	0.00515495489636721	Ergic1/Ier3ip1/Klhl12/Sar1b/Sec22b/Vangl2/Vma21/Vti1b/Yif1a	9
GO:0030658	transport vesicle membrane	20/892	250/28829	0.08	2.58556053811659	4.49913597202812	0.000112092533119145	0.00718637684552742	0.00572917391497854	Atp6v0c/Atp6v1b1/Atp8a1/Clba1/Doc2a/Itpr1/Klhl12/Lin7c/Mal2/Mctp2/Sar1b/Sec22b/Slc35d3/Sypl1/Syt5/Syt9/Tmem163/Vma21/Vti1b/Znrf1	20
GO:0000151	ubiquitin ligase complex	27/892	401/28829	0.0673316708229426	2.17612638806571	4.23792071047645	0.000150972985197806	0.00791891472972725	0.00631317292144634	Asb4/Cbx4/Ccnc/Cdkn1b/Dcun1d2/Dcun1d5/Fbxl16/Fbxo25/Fbxw7/Fbxw8/Fem1b/Ipp/Ivns1abp/Kctd5/Klhdc2/Klhl12/Klhl13/Klhl24/Klhl28/Klhl5/Med10/Nedd4/Socs7/Trim21/Ube2b/Ube4a/Zswim5	27
GO:1902495	transmembrane transporter complex	31/892	491/28829	0.0631364562118126	2.04053912122236	4.15541459792626	0.000162487501644516	0.00791891472972725	0.00631317292144634	Abhd12/Atp6v0c/Atp6v1b1/Best1/Cacna1a/Cacna1d/Cacna1g/Cacng2/Gabrb3/Glra2/Grik3/Kcna2/Kcna4/Kcnb2/Kcnc1/Kcne4/Kcng3/Kcnh2/Kcnj6/Kcnk1/Kcns3/Lrg1/Pde4d/Pex5l/Scn4a/Scn8a/Scnn1a/Sestd1/Stxbp5/Trpc4/Ttyh2	31
GO:0032127	dense core granule membrane	4/892	10/28829	0.4	12.927802690583	6.74094514262078	0.000164691467515991	0.00791891472972725	0.00631317292144634	Stxbp5/Syt4/Syt5/Vps13c	4
GO:0008076	voltage-gated potassium channel complex	10/892	82/28829	0.121951219512195	3.94140325932407	4.7661206399856	0.0002184493266203	0.00969578934307026	0.00772974540348756	Kcna2/Kcna4/Kcnb2/Kcnc1/Kcne4/Kcng3/Kcnh2/Kcnk1/Kcns3/Lrg1	10
GO:0031253	cell projection membrane	26/892	396/28829	0.0656565656565657	2.12198781537347	4.01720681697997	0.000293434532141112	0.0114357920814173	0.00911692262989945	Abcc2/Antxr1/Bbs5/Cacna1d/Dagla/Ehd3/Epb41l5/Eps15/Erbb2/Fscn1/Gabarapl1/Gpr161/Hip1r/Insr/Kcna2/Kcnc1/Kcnk1/Mtmr6/Pak1/Plcg1/Plek2/Ptprz1/Scnn1a/Sgce/Src/Tesc	26
GO:0014069	postsynaptic density	29/892	463/28829	0.0626349892008639	2.02433195478891	3.9703790195388	0.000297290955322808	0.0114357920814173	0.00911692262989945	Adgrb1/Arhgef9/Cacng2/Cpeb4/Crtc1/Dagla/Dlgap1/Frmpd4/Grik3/Hip1r/Homer1/Itpr1/Lin7c/Lrfn2/Lrrc4c/Lzts1/Map2k1/Nr3c1/Pak1/Ptprz1/Rapgef4/Scn8a/Sema4f/Sh3kbp1/Slc16a7/Slitrk3/Synpo/Tanc1/Vangl2	29
GO:0030135	coated vesicle	19/892	254/28829	0.0748031496062992	2.41760089686099	4.05487544204728	0.000385815964353151	0.0139134882144855	0.0110922089751531	Aak1/Atp6v0c/Bnip1/Clba1/Eps15/Ergic1/Hip1r/Ier3ip1/Kdelr3/Klhl12/Plcg1/Sar1b/Sec22b/Snx9/Tgoln2/Vangl2/Vma21/Vti1b/Yif1a	19
GO:0001726	ruffle	16/892	196/28829	0.0816326530612245	2.63832707971081	4.11239685875536	0.000420090072837615	0.0142583512957238	0.0113671431473708	Arfip2/Epb41l5/Erbb2/Fscn1/Hip1r/Inpp5e/Mtmr6/Pak1/Palld/Plcg1/Ptprz1/Snx9/Src/Tesc/Tlr4/Vil1	16
GO:0005938	cell cortex	24/892	366/28829	0.0655737704918033	2.11931191648901	3.850801512117	0.000502042731552209	0.0159335467548525	0.0127026542586346	Arfip2/Arhgef9/Cttnbp2/Fmn2/Frmpd1/Fryl/Fscn1/Gnai1/Gucy1b1/Hip1r/Kif21a/Map2k1/Nedd4/Osbpl2/Pard6g/Phldb1/Scnn1a/Shroom2/Snx9/Sptbn2/Sptbn4/Stim1/Tmod1/Trpc4	24
GO:0099634	postsynaptic specialization membrane	16/892	200/28829	0.08	2.58556053811659	4.02063396369636	0.000524674849813168	0.0159335467548525	0.0127026542586346	Cacng2/Dagla/Gabrb3/Glra2/Grik3/Lin7c/Lrfn2/Lrrc4c/Lzts1/P2rx6/Ptprz1/Scn8a/Sema4f/Slc16a7/Slitrk3/Vangl2	16
