ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0001671	ATPase activator activity	3/134	27/28409	0.111111111111111	23.5563847429519	8.07237446538364	0.000276252305554453	0.102765857666257	0.0927626162861796	Ahsa1/Ahsa2/Dnaja1	3
GO:0060590	ATPase regulator activity	3/134	47/28409	0.0638297872340425	13.5323912353128	5.91951150323855	0.00142958895159834	0.132470259097516	0.119575587583779	Ahsa1/Ahsa2/Dnaja1	3
GO:0140313	molecular sequestering activity	3/134	52/28409	0.0576923076923077	12.2311997703789	5.58044849821336	0.00191529180763671	0.132470259097516	0.119575587583779	C1ra/Lrrc15/Tnfaip8	3
GO:0008252	nucleotidase activity	2/134	14/28409	0.142857142857143	30.2867803837953	7.54546717065554	0.00193626175412655	0.132470259097516	0.119575587583779	Bpnt1/Nt5dc2	2
GO:0031748	D1 dopamine receptor binding	2/134	14/28409	0.142857142857143	30.2867803837953	7.54546717065554	0.00193626175412655	0.132470259097516	0.119575587583779	Gnas/Nsf	2
GO:0000149	SNARE binding	4/134	119/28409	0.0336134453781513	7.12630126677537	4.61027444044844	0.00247221808677943	0.132470259097516	0.119575587583779	Nsf/Syp/Tmed10/Tnfaip2	4
GO:0008374	O-acyltransferase activity	3/134	57/28409	0.0526315789473684	11.1582875098193	5.28490883690453	0.00249271992925433	0.132470259097516	0.119575587583779	Agpat3/Lpcat3/Mboat4	3
GO:0071617	lysophospholipid acyltransferase activity	2/134	19/28409	0.105263157894737	22.3165750196386	6.39857040809404	0.00358274483518058	0.14088043025836	0.12716711163672	Agpat3/Lpcat3	2
GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	3/134	66/28409	0.0454545454545455	9.63670284938942	4.83580142747236	0.00378013441299773	0.14088043025836	0.12716711163672	Fdft1/Mat2a/Trit1	3
GO:0140101	catalytic activity, acting on a tRNA	4/134	134/28409	0.0298507462686567	6.32858097571842	4.25631816287859	0.0037871083402785	0.14088043025836	0.12716711163672	Alkbh1/Mettl2/Rpp38/Trit1	4
