ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0003735	structural constituent of ribosome	45/692	178/28409	0.252808988764045	10.3786857829447	19.8330324247401	1.04331825912506e-32	8.62824200296421e-30	7.43501538344908e-30	Mrpl11/Mrpl14/Mrpl20/Mrpl23/Mrpl28/Mrpl30/Mrpl52/Mrpl54/Mrps18c/Rpl10/Rpl10a/Rpl11/Rpl18/Rpl21/Rpl22/Rpl24/Rpl27a/Rpl28/Rpl37/Rpl37rt/Rpl39/Rpl41/Rpl7a/Rpl8/Rpl9/Rplp1/Rplp2/Rps10/Rps11/Rps13/Rps15/Rps15a/Rps16/Rps17/Rps2/Rps24/Rps26/Rps27a/Rps27l/Rps28/Rps3/Rps4x/Rps8/Rps9/Uba52	45
GO:0019843	rRNA binding	12/692	73/28409	0.164383561643836	6.74851532187822	7.77048483757894	1.87698492965078e-07	7.76133268410596e-05	6.68799367038724e-05	Mrpl11/Mrpl20/Mrps18c/Rpl11/Rpl37/Rpl8/Rpl9/Rps11/Rps13/Rps3/Rps4x/Rps9	12
GO:0015399	primary active transmembrane transporter activity	16/692	144/28409	0.111111111111111	4.56149646756583	6.77001350519462	4.94923975935323e-07	0.000136434042699504	0.000117566151476566	Abca7/Abca8b/Abcc4/Abcc8/Atp1a1/Atp6v0b/Atp6v1f/Cox5a/Cpox/Cyb561d1/Cyc1/Ndufa2/Ndufs2/Ndufs4/Ndufs7/Uqcrfs1	16
GO:0055105	ubiquitin-protein transferase inhibitor activity	6/692	16/28409	0.375	15.3950505780347	9.10055358568856	1.32903092368785e-06	0.000259024532750372	0.000223203218573158	Cdkn2a/Gbp4/Rpl11/Rpl37/Rpl37rt/Rps15	6
GO:0015453	oxidoreduction-driven active transmembrane transporter activity	8/692	35/28409	0.228571428571429	9.38364987613543	7.84164429995838	1.56604917019572e-06	0.000259024532750372	0.000223203218573158	Cox5a/Cyb561d1/Cyc1/Ndufa2/Ndufs2/Ndufs4/Ndufs7/Uqcrfs1	8
GO:1990948	ubiquitin ligase inhibitor activity	5/692	11/28409	0.454545454545455	18.6606673673148	9.25677786177262	3.45759281374365e-06	0.000476571542827667	0.000410664971035869	Cdkn2a/Rpl11/Rpl37/Rpl37rt/Rps15	5
GO:0009055	electron transfer activity	9/692	52/28409	0.173076923076923	7.10540795909293	6.96284110788309	4.13590573867712e-06	0.000488627720840854	0.000421053862418708	Cox5a/Cyc1/Etfb/Ndufa2/Ndufs2/Ndufs4/Ndufs7/Sdhc/Uqcrfs1	9
GO:0004520	DNA endonuclease activity	8/692	42/28409	0.19047619047619	7.81970823011285	6.98850051175914	6.75762678961589e-06	0.000698569669376542	0.000601962281127626	Aplf/Aste1/Eme2/Ercc5/Rad50/Rbbp8/Rps3/Slx1b	8
GO:0022804	active transmembrane transporter activity	26/692	441/28409	0.0589569160997732	2.42038588074922	4.75001741402232	3.6461827441691e-05	0.00335043681047539	0.00288709440678653	Abca7/Abca8b/Abcc4/Abcc8/Atp1a1/Atp6v0b/Atp6v1f/Cdh17/Cox5a/Cpox/Cyb561d1/Cyc1/Ndufa2/Ndufs2/Ndufs4/Ndufs7/Slc16a2/Slc22a29/Slc25a42/Slc32a1/Slc35b3/Slc4a3/Slc5a4a/Slco4a1/Slco4c1/Uqcrfs1	26
GO:0001056	RNA polymerase III activity	4/692	10/28409	0.4	16.421387283237	7.70676623556948	6.52011598113574e-05	0.00539213591639926	0.00464644054655673	Polr1d/Polr2k/Polr2l/Polr3b	4
