ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0061659	ubiquitin-like protein ligase activity	40/881	366/28409	0.109289617486339	3.52418699565199	8.69502401280124	6.09361186924698e-12	5.13154231985975e-09	4.05121762094191e-09	Asb4/Cbx4/Ccnb1ip1/Ccnc/Dtx1/Fbxw8/Hecw1/Herc3/Lonrf2/Ltn1/Med10/Nedd4/Nfx1/Nhlrc1/Nt5c2/Peli3/Pias2/Pja1/Rag1/Rfwd3/Rnf13/Rnf167/Rnf213/Rnf4/Rnf41/Traf3/Traf3ip2/Traf5/Trim2/Trim21/Trim23/Trim35/Trim5/Trim59/Trim6/Trim9/Ube4a/Uhrf1/Zmiz1/Znrf1	40
GO:0016755	aminoacyltransferase activity	46/881	479/28409	0.0960334029227557	3.09672297801654	8.27931292614428	1.4861376708551e-11	5.13154231985975e-09	4.05121762094191e-09	Asb4/Cbx4/Ccnb1ip1/Ccnc/Dtx1/Fbxw8/Hecw1/Herc3/Klhl13/Lnx1/Lonrf2/Ltn1/Med10/Nedd4/Nfx1/Nhlrc1/Nt5c2/Peli3/Pias2/Pja1/Qpctl/Rag1/Rfwd3/Rnf103/Rnf13/Rnf167/Rnf213/Rnf4/Rnf41/Traf3/Traf3ip2/Traf5/Trim2/Trim21/Trim23/Trim35/Trim5/Trim59/Trim6/Trim9/Ube2b/Ube2ql1/Ube4a/Uhrf1/Zmiz1/Znrf1	46
GO:0019787	ubiquitin-like protein transferase activity	45/881	463/28409	0.0971922246220302	3.13409070293673	8.28255819526405	1.65890376719604e-11	5.13154231985975e-09	4.05121762094191e-09	Asb4/Cbx4/Ccnb1ip1/Ccnc/Dtx1/Fbxw8/Hecw1/Herc3/Klhl13/Lnx1/Lonrf2/Ltn1/Med10/Nedd4/Nfx1/Nhlrc1/Nt5c2/Peli3/Pias2/Pja1/Rag1/Rfwd3/Rnf103/Rnf13/Rnf167/Rnf213/Rnf4/Rnf41/Traf3/Traf3ip2/Traf5/Trim2/Trim21/Trim23/Trim35/Trim5/Trim59/Trim6/Trim9/Ube2b/Ube2ql1/Ube4a/Uhrf1/Zmiz1/Znrf1	45
GO:0061630	ubiquitin protein ligase activity	37/881	349/28409	0.106017191977077	3.41866334492258	8.13327125955062	9.14677068944261e-11	2.08531362494514e-08	1.64630023021984e-08	Asb4/Ccnb1ip1/Ccnc/Dtx1/Fbxw8/Hecw1/Herc3/Lonrf2/Ltn1/Med10/Nedd4/Nfx1/Nhlrc1/Nt5c2/Peli3/Pja1/Rag1/Rfwd3/Rnf13/Rnf167/Rnf213/Rnf4/Rnf41/Traf3/Traf3ip2/Traf5/Trim2/Trim21/Trim23/Trim35/Trim5/Trim59/Trim6/Trim9/Ube4a/Uhrf1/Znrf1	37
GO:0004842	ubiquitin-protein transferase activity	42/881	437/28409	0.0961098398169336	3.09918778587885	7.9113610261177	1.12355259964716e-10	2.08531362494514e-08	1.64630023021984e-08	Asb4/Ccnb1ip1/Ccnc/Dtx1/Fbxw8/Hecw1/Herc3/Klhl13/Lnx1/Lonrf2/Ltn1/Med10/Nedd4/Nfx1/Nhlrc1/Nt5c2/Peli3/Pja1/Rag1/Rfwd3/Rnf103/Rnf13/Rnf167/Rnf213/Rnf4/Rnf41/Traf3/Traf3ip2/Traf5/Trim2/Trim21/Trim23/Trim35/Trim5/Trim59/Trim6/Trim9/Ube2b/Ube2ql1/Ube4a/Uhrf1/Znrf1	42
GO:0022836	gated channel activity	30/881	316/28409	0.0949367088607595	3.06135864021035	6.59202724630932	6.74808403419006e-08	1.04370366395473e-05	8.23976576806365e-06	Best1/Bnip1/Cacna1a/Cacna1d/Cacna1g/Cacng2/Calhm1/Gabrb3/Glra2/Grik3/Itpr1/Kcna2/Kcna4/Kcnb2/Kcnc1/Kcne4/Kcng3/Kcnh2/Kcnj6/Kcnk1/Kcnk6/Kcnn3/Kcns3/Lrg1/Nmur2/P2rx6/Pex5l/Scn7a/Scnn1a/Ttyh2	30
GO:0005216	monoatomic ion channel activity	35/881	443/28409	0.0790067720090293	2.54767694211636	5.8733780095291	5.11343713897981e-07	6.77895666424752e-05	5.35180789282699e-05	Best1/Bnip1/Cacna1a/Cacna1d/Cacna1g/Cacng2/Calhm1/Gabrb3/Gjc1/Glra2/Grik3/Itpr1/Kcna2/Kcna4/Kcnb2/Kcnc1/Kcne4/Kcng3/Kcnh2/Kcnj6/Kcnk1/Kcnk6/Kcnn3/Kcns3/Lrg1/Nmur2/P2rx6/Pex5l/Scn4a/Scn7a/Scn8a/Scnn1a/Stim1/Trpc4/Ttyh2	35
GO:0022843	voltage-gated monoatomic cation channel activity	18/881	145/28409	0.124137931034483	4.00299033230263	6.4854792923677	6.14755542213278e-07	7.13116428967403e-05	5.6298665444795e-05	Cacna1a/Cacna1d/Cacna1g/Cacng2/Calhm1/Kcna2/Kcna4/Kcnb2/Kcnc1/Kcne4/Kcng3/Kcnh2/Kcnj6/Kcnk1/Kcnk6/Kcnn3/Kcns3/Lrg1	18
GO:0005261	monoatomic cation channel activity	29/881	334/28409	0.0868263473053892	2.79982939909058	5.9192358747467	7.24345294594557e-07	7.46880481537499e-05	5.89642485424342e-05	Bnip1/Cacna1a/Cacna1d/Cacna1g/Cacng2/Calhm1/Grik3/Itpr1/Kcna2/Kcna4/Kcnb2/Kcnc1/Kcne4/Kcng3/Kcnh2/Kcnj6/Kcnk1/Kcnk6/Kcnn3/Kcns3/Lrg1/P2rx6/Pex5l/Scn4a/Scn7a/Scn8a/Scnn1a/Stim1/Trpc4	29
GO:0042578	phosphoric ester hydrolase activity	28/881	355/28409	0.0788732394366197	2.54337100925645	5.23489617262348	7.13285835128573e-06	0.000661929254999315	0.000522575727631038	Cdc25b/Enoph1/Enpp3/Eya4/Gpld1/Inpp1/Inpp5e/Lpin2/Lpin3/Mtmr4/Mtmr6/Nt5c2/Pde4d/Pde7b/Pde8a/Pde8b/Pfkfb4/Plcd1/Plcg1/Plcl1/Plppr2/Ptpn14/Ptpn4/Ptprb/Ptprz1/Pxylp1/Ssh3/Tns1	28
GO:0005244	voltage-gated monoatomic ion channel activity	18/881	174/28409	0.103448275862069	3.33582527691886	5.52894202358593	8.55245335621306e-06	0.000715477731896868	0.000564850840971212	Cacna1a/Cacna1d/Cacna1g/Cacng2/Calhm1/Kcna2/Kcna4/Kcnb2/Kcnc1/Kcne4/Kcng3/Kcnh2/Kcnj6/Kcnk1/Kcnk6/Kcnn3/Kcns3/Lrg1	18
GO:0005249	voltage-gated potassium channel activity	13/881	97/28409	0.134020618556701	4.32167054776086	5.8624358318956	9.46703619259049e-06	0.000715477731896868	0.000564850840971212	Kcna2/Kcna4/Kcnb2/Kcnc1/Kcne4/Kcng3/Kcnh2/Kcnj6/Kcnk1/Kcnk6/Kcnn3/Kcns3/Lrg1	13
GO:0022832	voltage-gated channel activity	18/881	176/28409	0.102272727272727	3.29791817149933	5.47057949559372	1.0022856158038e-05	0.000715477731896868	0.000564850840971212	Cacna1a/Cacna1d/Cacna1g/Cacng2/Calhm1/Kcna2/Kcna4/Kcnb2/Kcnc1/Kcne4/Kcng3/Kcnh2/Kcnj6/Kcnk1/Kcnk6/Kcnn3/Kcns3/Lrg1	18
GO:0005251	delayed rectifier potassium channel activity	7/881	28/28409	0.25	8.06157775255392	6.6878707021136	1.80334282184728e-05	0.00119535867048163	0.000943704213538126	Kcna2/Kcna4/Kcnb2/Kcnc1/Kcne4/Kcng3/Kcnh2	7
GO:0016887	ATP hydrolysis activity	29/881	396/28409	0.0732323232323232	2.36147227095014	4.88087333032735	2.00743706570545e-05	0.00124193439798311	0.000980474524723506	Abca3/Abcc2/Abcf3/Atad3a/Atf7ip/Atp10d/Atp8a1/Atp8b2/Chd6/Chd7/Ddx49/Dhx33/Dnah3/Hspa14/Katnal1/Kif13a/Kif13b/Kif16b/Kif21a/Mcm9/Mlh3/Mov10/Nav1/Psmc4/Rnf213/Smarca4/Twnk/Wrn/Yme1l1	29
GO:0005267	potassium channel activity	14/881	123/28409	0.113821138211382	3.67031182230097	5.30945225478441	2.89822082340839e-05	0.00168096807757686	0.00132708006124489	Grik3/Kcna2/Kcna4/Kcnb2/Kcnc1/Kcne4/Kcng3/Kcnh2/Kcnj6/Kcnk1/Kcnk6/Kcnn3/Kcns3/Lrg1	14
GO:0031625	ubiquitin protein ligase binding	25/881	329/28409	0.0759878419452888	2.45032758436289	4.73354443562511	4.02677876358399e-05	0.00211273249346239	0.00166794670536505	Asb4/Atp6v0c/Bag5/Bcl10/Bcl2/Cdkn1b/Dtx1/Erbb2/Fbxw7/Foxo1/Fzd8/Gabarapl1/Kcnh2/Map1lc3b/Pias2/Sh3kbp1/Sncaip/Snx9/Syk/Traf3/Traf5/Trib1/Ube2b/Usp13/Usp2	25
GO:0051219	phosphoprotein binding	13/881	111/28409	0.117117117117117	3.77659498317841	5.24344970889858	4.09797250887102e-05	0.00211273249346239	0.00166794670536505	Cav2/Cbx4/Csnk1a1/Fbxw7/Irs1/Nedd4/Plcg1/Prkcsh/Shc1/Shc3/Src/Syk/Tbl2	13
GO:0008168	methyltransferase activity	18/881	199/28409	0.0904522613065327	2.91675174966775	4.85413463186547	5.24194216296681e-05	0.00256027490907011	0.00202126966505535	Alkbh8/Dnmt3a/Dnmt3b/Fbll1/Ftsj1/Henmt1/Hnmt/Icmt/Mecom/N6amt1/Ndufaf7/Nop2/Nsun7/Prdm11/Prmt5/Prmt8/Rnmt/Tfb2m	18
GO:0046982	protein heterodimerization activity	24/881	316/28409	0.0759493670886076	2.44908691216828	4.63404097712408	5.74496695672747e-05	0.00266566466792155	0.00210447210625385	Ahr/Bcl10/Bcl11a/Bcl2/Bmp6/Cav2/Erbb2/Fzd1/Hip1r/Katnb1/Kcnb2/Kcnk1/Mapk4/Nolc1/Prmt5/Rragd/Runx1/Sephs1/Sim2/Syt4/Syt5/Taf13/Tlr4/Tpm2	24
GO:0046873	metal ion transmembrane transporter activity	30/881	450/28409	0.0666666666666667	2.14975406734771	4.39816328164302	8.25232177199765e-05	0.0036467402878161	0.00287900549038113	Bnip1/Cacna1a/Cacna1d/Cacna1g/Cacng2/Calhm1/Grik3/Itpr1/Kcna2/Kcna4/Kcnb2/Kcnc1/Kcne4/Kcng3/Kcnh2/Kcnj6/Kcnk1/Kcnk6/Kcnn3/Kcns3/Lrg1/Scn4a/Scn7a/Scn8a/Scnn1a/Slc11a1/Slc12a1/Stim1/Tmem94/Trpc4	30
GO:0140296	general transcription initiation factor binding	9/881	60/28409	0.15	4.83694665153235	5.32247301371411	9.11742946125019e-05	0.00384589751820008	0.00303623488278954	Ahr/Bcl10/Cand2/Edf1/Gtf2b/Nolc1/Nr3c1/Rnf4/Taf13	9
GO:0030371	translation repressor activity	7/881	36/28409	0.194444444444444	6.27011602976416	5.66030394472018	0.000102439685302247	0.00403370453284324	0.00318450357856045	Cpeb2/Cpeb4/Nanos1/Nhlrc1/Paip2b/Rara/Trim2	7
GO:0016741	transferase activity, transferring one-carbon groups	18/881	210/28409	0.0857142857142857	2.76396951516134	4.58991690318843	0.000104970678131135	0.00403370453284324	0.00318450357856045	Alkbh8/Dnmt3a/Dnmt3b/Fbll1/Ftsj1/Henmt1/Hnmt/Icmt/Mecom/N6amt1/Ndufaf7/Nop2/Nsun7/Prdm11/Prmt5/Prmt8/Rnmt/Tfb2m	18
