ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0062023	collagen-containing extracellular matrix	80/1189	390/28829	0.205128205128205	4.97362575747773	16.3866911995409	3.0701115746961e-33	1.61487868829015e-30	1.28944686137236e-30	Abi3bp/Acan/Adam10/Adamts1/Adamts17/Cela1/Cilp/Clec14a/Col11a1/Col12a1/Col13a1/Col14a1/Col15a1/Col19a1/Col23a1/Col24a1/Col2a1/Col3a1/Col4a2/Col4a6/Col5a1/Col5a3/Col6a3/Col6a4/Col6a5/Col7a1/Col8a2/Col9a1/Col9a2/Comp/Cspg4/Efna5/Egflam/Emilin2/Fcnb/Fgf9/Frem1/Frem2/Frem3/Hapln2/Hapln3/Hmcn1/Hspg2/Igf1/Il16/Ins1/Ins2/Itgb4/Itih1/Itih4/Lama3/Lamb2/Lamb3/Loxl1/Loxl3/Matn1/Matn4/Mfap2/Mmp9/Mmrn2/Nid2/Nphs1/Ntn3/Papln/Pzp/Serpinc1/Serpine1/Sfrp1/Sftpb/Sparc/Spon1/Tgm4/Thbs4/Timp1/Timp3/Tnc/Tnn/Tnxb/Vwa2/Vwf	80
GO:0005604	basement membrane	34/1189	116/28829	0.293103448275862	7.10671094225805	13.6686693276357	4.91672569966649e-20	1.29309885901229e-17	1.03251239692996e-17	Acan/Adamts1/Col15a1/Col23a1/Col2a1/Col4a2/Col4a6/Col5a1/Col7a1/Col8a2/Efna5/Egflam/Fgf9/Frem1/Frem2/Frem3/Hmcn1/Hspg2/Itgb4/Lama3/Lamb2/Lamb3/Loxl1/Mmrn2/Nid2/Nphs1/Ntn3/Papln/Sparc/Thbs4/Timp1/Timp3/Tnc/Vwa2	34
GO:0005581	collagen trimer	27/1189	83/28829	0.325301204819277	7.88739144973502	13.0326960687925	1.71159533074656e-17	3.00099714657563e-15	2.39623346304518e-15	C1qtnf1/C1qtnf2/Col11a1/Col12a1/Col13a1/Col14a1/Col15a1/Col19a1/Col23a1/Col24a1/Col2a1/Col3a1/Col4a2/Col4a6/Col5a1/Col5a3/Col6a3/Col6a4/Col6a5/Col7a1/Col8a2/Col9a1/Col9a2/Colec11/Emilin2/Fcnb/Gldn	27
GO:0034702	monoatomic ion channel complex	49/1189	349/28829	0.140401146131805	3.40422593930514	9.37232120373826	6.95771400635504e-14	9.14939391835688e-12	7.3055997066728e-12	Abcc9/Ano2/Best2/Cacna1f/Cacna1i/Catsperg1/Chrna3/Chrna9/Chrnb4/Chrnd/Clcnka/Clcnkb/Cnga3/Cnga4/Cngb1/Dpp10/Gabrg2/Glra1/Gria1/Gria4/Grin2c/Kcna1/Kcna5/Kcnc2/Kcnd3/Kcng1/Kcnh8/Kcnip1/Kcnj1/Kcnj12/Kcnk13/Kcnk2/Kcnk7/Kcnmb1/Kcnmb2/Lrrc38/Lrrc55/Nalcn/Ostm1/Ryr1/Ryr3/Scn10a/Scn4b/Scn5a/Shisa6/Slc17a6/Slc17a8/Trpc3/Trpm5	49
GO:0030016	myofibril	38/1189	259/28829	0.146718146718147	3.55739062383301	8.57474068487228	1.16594403952002e-11	1.22657312957506e-09	9.79392993196814e-10	Abcc9/Ahnak/Ankrd23/Atp2a1/Capn3/Cmya5/Cryab/Igfn1/Kcna5/Lrrc10/Lrrc39/Mybpc2/Mybpc3/Mybphl/Myh11/Myh13/Myh2/Myh3/Myh6/Myh7/Myh8/Myo18b/Myom2/Myom3/Mypn/Neb/Obscn/Rem1/Ryr1/Ryr3/Scn5a/Synm/Synpo2l/Tmod2/Tnnt2/Tnnt3/Unc45b/Xirp2	38
GO:0043292	contractile muscle fiber	38/1189	268/28829	0.141791044776119	3.43792601333116	8.31630442174848	3.30316003739498e-11	2.8957702994496e-09	2.31221202617649e-09	Abcc9/Ahnak/Ankrd23/Atp2a1/Capn3/Cmya5/Cryab/Igfn1/Kcna5/Lrrc10/Lrrc39/Mybpc2/Mybpc3/Mybphl/Myh11/Myh13/Myh2/Myh3/Myh6/Myh7/Myh8/Myo18b/Myom2/Myom3/Mypn/Neb/Obscn/Rem1/Ryr1/Ryr3/Scn5a/Synm/Synpo2l/Tmod2/Tnnt2/Tnnt3/Unc45b/Xirp2	38
GO:1902495	transmembrane transporter complex	53/1189	491/28829	0.107942973523422	2.61723127309228	7.49648098296232	2.04553849409075e-10	1.53707606841677e-08	1.22732309645445e-08	Abcc9/Ano2/Atp1a2/Atp1a4/Atp6ap2/Best2/Cacna1f/Cacna1i/Catsperg1/Chrna3/Chrna9/Chrnb4/Chrnd/Clcnka/Clcnkb/Cnga3/Cnga4/Cngb1/Dpp10/Gabrg2/Glra1/Gria1/Gria4/Grin2c/Kcna1/Kcna5/Kcnc2/Kcnd3/Kcng1/Kcnh8/Kcnip1/Kcnj1/Kcnj12/Kcnk13/Kcnk2/Kcnk7/Kcnmb1/Kcnmb2/Lrrc38/Lrrc55/Nalcn/Ndufs8/Ostm1/Ryr1/Ryr3/Scn10a/Scn4b/Scn5a/Shisa6/Slc17a6/Slc17a8/Trpc3/Trpm5	53
GO:0032982	myosin filament	11/1189	23/28829	0.478260869565217	11.5961165758584	10.5438284713409	4.80614882771055e-10	2.83002665606718e-08	2.2597171018027e-08	Mybpc2/Mybpc3/Myh11/Myh13/Myh2/Myh3/Myh6/Myh7/Myh8/Myo18b/Obscn	11
GO:0043235	receptor complex	47/1189	416/28829	0.112980769230769	2.73937981173578	7.41159550736667	4.84225093243435e-10	2.83002665606718e-08	2.2597171018027e-08	Acvrl1/Adcyap1r1/Axl/Cd247/Chrna3/Chrna9/Chrnb4/Chrnd/Cntfr/Csf1r/Csf2rb/Csf2rb2/Eng/Fcrl5/Fgfr4/Flt1/Gabrg2/Gria1/Gria4/Grin2c/Il12rb2/Il5ra/Itga11/Itga7/Itgad/Itgal/Itgax/Itgb2/Itgb2l/Itgb4/Kdr/Lepr/Ltk/Mst1r/Notch3/Osmr/Pdgfrb/Plxna4/Plxnb3/Pth1r/Shisa6/Tas1r2/Tas1r3/Tfr2/Tspan32/Vldlr/Zap70	47
GO:0030017	sarcomere	33/1189	234/28829	0.141025641025641	3.41936770826594	7.70715197266103	7.41476275856696e-10	3.90016521100622e-08	3.11420035859812e-08	Abcc9/Ankrd23/Atp2a1/Capn3/Cmya5/Cryab/Igfn1/Kcna5/Lrrc10/Lrrc39/Mybpc2/Mybpc3/Mybphl/Myh2/Myh6/Myh7/Myo18b/Myom2/Myom3/Mypn/Neb/Obscn/Rem1/Ryr1/Ryr3/Scn5a/Synm/Synpo2l/Tmod2/Tnnt2/Tnnt3/Unc45b/Xirp2	33
